med_anonym,med_real
55.30385,60.30955
65.5864,70.2963
64.1221,66.7939
60.90175,63.704800000000006
60.5398,55.8485
71.6737,70.1308
59.7826,55.2519
87.3255,84.782
64.3396,67.5127
75.3483,71.62385
65.3082,68.6732
54.7066,55.9945
71.3088,67.3996
52.7856,57.5634
75.09,69.85115
68.1304,62.8509
80.3401,77.2501
49.26275,47.82795
56.7216,52.7152
64.54169999999999,62.722750000000005
56.4828,61.5952
80.7029,76.7868
83.898,81.37535
61.4729,63.2437
72.9517,66.4405
57.3069,61.422200000000004
82.0231,77.2346
56.630250000000004,53.77995
47.9295,52.844
77.7906,75.6718
58.152150000000006,63.41565
76.7963,70.6498
56.3669,54.1469
52.8642,56.1191
56.9567,59.3918
61.2033,67.40455
71.6635,66.8503
55.6491,61.4228
64.6116,70.3064
62.1386,64.3257
63.4405,61.8328
57.8834,61.2523
57.2784,58.4473
64.1921,61.3105
69.5022,71.6518
52.7326,48.7362
50.1219,53.208
62.67,58.2435
63.23435,58.013149999999996
57.698499999999996,60.92765
58.644149999999996,64.65729999999999
61.5042,66.99799999999999
65.9468,61.8638
61.297,58.26715
54.1628,57.0735
72.8488,78.4164
52.49905,57.0022
77.0492,71.6737
71.6217,66.50110000000001
55.5524,53.9344
70.5831,68.7944
74.0719,77.5622
64.8054,61.7783
83.2971,78.4342
67.5836,70.7682
49.5272,54.7262
67.33515,62.63735
77.1973,84.64615
58.143,61.2677
67.3923,72.0773
72.89054999999999,69.2218
64.2674,65.983
60.3572,56.3034
73.5729,77.85495
63.870149999999995,60.9448
65.0321,69.1831
70.2857,65.6262
72.71125,77.60005
65.8754,60.1602
66.617,70.8691
65.1831,63.1619
73.627,72.0421
59.2913,62.6096
83.5414,77.5686
49.2989,51.8936
62.1752,57.2516
66.697,69.1161
80.1439,76.7662
63.8869,62.5116
74.5218,76.0427
58.1937,59.6858
59.0107,63.8644
74.4711,72.3723
65.9955,64.5749
60.5603,65.1186
81.2326,86.5097
66.20439999999999,64.3386
49.8936,53.7068
59.381299999999996,56.8786
60.8809,56.5282
63.8287,67.04695
54.9503,50.2288
69.6868,71.109
58.6615,55.7089
70.1929,67.299
61.9795,56.3963
46.5613,48.7043
72.9968,75.8015
64.0574,60.4886
68.8648,71.8839
66.41265,72.4238
